Time,Record,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Smp,,
6/6/2016 6:00,279,13.67166,26.82168,35.62498,13.19,13.09999,11.6,12.77458,,
6/6/2016 7:00,280,13.60666,26.85334,35.62831,12.89333,13.07167,11.67834,12.8048,,
6/6/2016 8:00,281,13.64333,26.90001,35.69998,12.74667,13,11.70001,12.83502,,
6/6/2016 9:00,282,13.65001,26.92501,35.67498,12.78166,12.94667,11.70001,12.9836,,
6/6/2016 10:00,283,13.65334,26.92501,35.64666,12.95666,12.87166,11.70001,13.02893,,
6/6/2016 11:00,284,13.64666,26.98167,35.65331,13.185,12.79999,11.70001,13.41843,,
6/6/2016 12:00,285,13.59999,27.025,35.64666,13.59166,12.77167,11.70001,13.36806,,
6/6/2016 13:00,286,13.59999,27.06833,35.65332,14.17001,12.70001,11.70001,13.21948,,
6/6/2016 14:00,287,13.57166,27.02832,35.67164,14.55666,12.70001,11.70001,13.37478,,
6/6/2016 15:00,288,13.55,27.025,35.65332,14.82,12.70001,11.70001,13.3093,,
6/6/2016 16:00,289,13.5,26.97167,35.64997,15.76167,12.70001,11.70001,13.27908,,
6/6/2016 17:00,290,13.5,26.92834,35.67498,16.77334,12.70001,11.70001,13.25474,,
6/6/2016 18:00,291,13.475,26.94335,35.64999,17.26001,12.70334,11.70001,13.26565,,
6/6/2016 19:00,292,13.475,26.87502,35.62165,17.39334,12.79999,11.70001,13.12631,,
6/6/2016 20:00,293,13.45,26.82835,35.64999,17.03334,12.85334,11.70001,13.0432,,
6/6/2016 21:00,294,13.47167,26.975,35.64999,16.53334,12.95333,11.70001,12.99116,,
6/6/2016 22:00,295,13.40001,26.89668,35.67498,16.03667,13.00333,11.70001,12.94499,,
6/6/2016 23:00,296,13.42834,26.88501,35.64997,15.63333,13.09999,11.70001,12.89882,,
6/7/2016 0:00,297,13.47167,26.99001,35.62831,15.13667,13.10333,11.70001,12.85936,,
6/7/2016 1:00,298,13.45334,26.92832,35.62498,14.73666,13.17501,11.70001,12.8325,,
6/7/2016 2:00,299,13.47167,26.82168,35.62165,14.39,13.20001,11.725,12.81739,,
6/7/2016 3:00,300,13.42501,26.82834,35.625,14.14333,13.20001,11.77833,12.80396,,
6/7/2016 4:00,301,13.40001,26.975,35.67498,13.89333,13.17166,11.79999,12.79053,,
6/7/2016 5:00,302,13.40001,26.84668,35.62498,13.63667,13.09999,11.79999,12.77794,,
6/7/2016 6:00,303,13.40334,26.85334,35.62832,13.31833,13.09999,11.79999,12.77038,,
6/7/2016 7:00,304,13.44667,26.92501,35.64997,13.065,13.09666,11.79999,12.78633,,
6/7/2016 8:00,305,13.40334,26.90001,35.69665,12.87166,13,11.79999,12.93659,,
6/7/2016 9:00,306,13.45001,26.92501,35.65332,12.90667,13,11.79999,13.46376,,
6/7/2016 10:00,307,13.42167,26.90001,35.67164,13.16333,12.94667,11.79999,13.38317,,
6/7/2016 11:00,308,13.42833,26.90335,35.62832,13.56333,12.87166,11.79999,13.3689,,
6/7/2016 12:00,309,13.425,26.94668,35.64665,13.99167,12.79999,11.82499,13.32609,,
6/7/2016 13:00,310,13.47167,26.90001,35.64999,14.49167,12.79999,11.79999,13.3177,,
6/7/2016 14:00,311,13.47833,26.84668,35.625,15.01667,12.79999,11.82499,13.30846,,
6/7/2016 15:00,312,13.425,26.82835,35.675,15.54833,12.79999,11.82499,13.28496,,
6/7/2016 16:00,313,13.44667,26.79665,35.59999,16.29501,12.79999,11.79999,13.26901,,
6/7/2016 17:00,314,13.40334,26.80001,35.59999,16.80667,12.79999,11.79999,13.22788,,
6/7/2016 18:00,315,13.42167,26.80001,35.65332,16.71499,12.85334,11.79999,13.28244,,
6/7/2016 19:00,316,13.42501,26.80001,35.67498,16.44668,12.92833,11.79999,13.21361,,
6/7/2016 20:00,317,13.40334,26.80001,35.64666,16.39668,13,11.825,13.11539,,
6/7/2016 21:00,318,13.45001,26.80001,35.625,16.29666,13.05333,11.80333,13.039,,
6/7/2016 22:00,319,13.42167,26.80001,35.62498,16.115,13.09999,11.87167,12.98948,,
6/7/2016 23:00,320,13.425,26.80001,35.59999,15.76166,13.17834,11.85334,12.94834,,
6/8/2016 0:00,321,13.45,26.82502,35.64999,15.33667,13.20001,11.9,12.91225,,
6/8/2016 1:00,322,13.375,26.80001,35.57499,14.93667,13.20001,11.9,12.87867,,
6/8/2016 2:00,323,13.375,26.82502,35.59999,14.53667,13.25333,11.9,12.85013,,
6/8/2016 3:00,324,13.42167,26.80334,35.64999,14.19,13.29999,11.9,12.83166,,
6/8/2016 4:00,325,13.375,26.85002,35.62832,13.86499,13.27167,11.9,12.80984,,
6/8/2016 5:00,326,13.38167,26.87502,35.67498,13.565,13.20001,11.9,12.79389,,
6/8/2016 6:00,327,13.31834,26.82168,35.62165,13.34333,13.20001,11.9,12.77878,,
6/8/2016 7:00,328,13.38167,26.85001,35.62831,13.11833,13.20001,11.9,12.79557,,
6/8/2016 8:00,329,13.425,26.85334,35.64997,12.92167,13.12166,11.925,12.94163,,
6/8/2016 9:00,330,13.44667,26.85,35.69665,12.95666,13.09999,11.97833,13.40248,,
6/8/2016 10:00,331,13.425,26.84667,35.64999,13.21,13.04667,12,13.35799,,
6/8/2016 11:00,332,13.40001,26.85334,35.67831,13.56333,13,12,13.32693,,
6/8/2016 12:00,333,13.34667,26.87502,35.64665,14.01667,12.97167,12,13.31266,,
6/8/2016 13:00,334,13.35334,26.82168,35.67831,14.54499,12.90001,12,13.31266,,
6/8/2016 14:00,335,13.35,26.82502,35.62165,15.19834,12.90001,12,13.29755,,
6/8/2016 15:00,336,13.29667,26.80001,35.59999,15.92667,12.90001,12,13.28076,,
6/8/2016 16:00,337,13.29667,26.80001,35.59665,16.72667,12.90001,12,13.27069,,
6/8/2016 17:00,338,13.22167,26.77499,35.57832,17.36,12.95333,12,13.26229,,
6/8/2016 18:00,339,13.10333,26.69332,35.64999,17.58166,13,12,13.26313,,
6/8/2016 19:00,340,13.09667,26.64998,35.62831,17.64666,13.07833,12,13.12882,,
6/8/2016 20:00,341,13.04667,26.64998,35.59666,17.49334,13.12834,12,13.06503,,
6/8/2016 21:00,342,13.05,26.62499,35.59999,17.29,13.20334,12,13.01298,,
6/8/2016 22:00,343,13.00333,26.675,35.62166,16.88333,13.29999,12,12.96429,,
6/8/2016 23:00,344,13.12167,26.64999,35.57832,16.355,13.37834,12,12.924,,
6/9/2016 0:00,345,13.10001,26.68166,35.57499,15.83333,13.42833,12,12.86692,,
6/9/2016 1:00,346,13.1,26.74668,35.57166,15.33667,13.5,12,12.85936,,
6/9/2016 2:00,347,13.1,26.75334,35.60332,15.01834,13.5,12,12.84258,,
6/9/2016 3:00,348,13.10667,26.72167,35.59999,14.87166,13.5,12,12.82663,,
6/9/2016 4:00,349,13.15001,26.67832,35.62498,14.71834,13.5,12,12.80816,,
6/9/2016 5:00,350,13.14666,26.74668,35.59999,14.49001,13.5,12.00333,12.79725,,
6/9/2016 6:00,351,13.12499,26.72833,35.59999,14.21833,13.5,12.1,12.78633,,
6/9/2016 7:00,352,13.17501,26.77502,35.59999,13.99334,13.42167,12.1,12.80228,,
6/9/2016 8:00,353,13.12833,26.74999,35.59999,13.84666,13.40001,12.1,12.93911,,
6/9/2016 9:00,354,13.22167,26.75001,35.59999,13.85334,13.40001,12.1,13.40584,,
6/9/2016 10:00,355,13.15333,26.77499,35.62165,14.03499,13.37166,12.1,13.34792,,
6/9/2016 11:00,356,13.17167,26.79667,35.60333,14.36333,13.29999,12.1,13.32189,,
6/9/2016 12:00,357,13.17834,26.70334,35.575,14.79167,13.29999,12.1,13.29839,,
6/9/2016 13:00,358,13.15,26.66832,35.62498,15.26667,13.29999,12.1,13.29671,,
6/9/2016 14:00,359,13.12167,26.67832,35.59999,15.79167,13.22501,12.1,13.30175,,
6/9/2016 15:00,360,13.07499,26.62165,35.55,16.42667,13.29999,12.1,13.28328,,
6/9/2016 16:00,361,13.02167,26.60332,35.57166,17.19834,13.29999,12.1,13.26901,,
6/9/2016 17:00,362,13.02499,26.59332,35.55665,17.735,13.29999,12.1,13.26733,,
6/9/2016 18:00,363,13,26.52833,35.59666,17.90001,13.35334,12.1,13.27824,,
6/9/2016 19:00,364,13,26.49667,35.55,17.87167,13.40001,12.1,13.13134,,
6/9/2016 20:00,365,12.97501,26.44668,35.54667,17.69,13.47833,12.10333,13.07258,,
6/9/2016 21:00,366,13.02167,26.47833,35.57832,17.415,13.55333,12.17167,13.01214,,
6/9/2016 22:00,367,12.97833,26.47501,35.54667,17.00833,13.62834,12.17834,12.96681,,
6/9/2016 23:00,368,13,26.5,35.50334,16.48334,13.70001,12.20001,12.92484,,
6/10/2016 0:00,369,13.00334,26.475,35.57166,16.03667,13.75333,12.20001,12.88706,,
6/10/2016 1:00,370,13.02167,26.44668,35.5,15.55834,13.79999,12.20001,12.85265,,
6/10/2016 2:00,371,13.05,26.45001,35.50334,15.13667,13.79999,12.20001,12.82747,,
6/10/2016 3:00,372,13.05,26.45334,35.52167,14.70833,13.79999,12.20001,12.79892,,
6/10/2016 4:00,373,13.00333,26.5,35.55,14.23666,13.79999,12.25333,12.77794,,
6/10/2016 5:00,374,13.02167,26.47501,35.525,13.84,13.79666,12.29999,12.76283,,
6/10/2016 6:00,375,13.025,26.5,35.5,13.53667,13.70001,12.29999,12.75359,,
6/10/2016 7:00,376,12.975,26.5,35.525,13.21833,13.69667,12.29999,12.7729,,
6/10/2016 8:00,377,13,26.52833,35.5,12.96834,13.59999,12.29999,12.92064,,
6/10/2016 9:00,378,13,26.54666,35.52499,12.90334,13.52167,12.29999,13.43186,,
6/10/2016 10:00,379,12.975,26.54999,35.525,13.08167,13.47167,12.29999,13.38317,,
6/10/2016 11:00,380,13,26.50333,35.5,13.36667,13.40001,12.29999,13.35295,,
6/10/2016 12:00,381,12.94333,26.52167,35.5,13.86667,13.32166,12.29999,13.33029,,
6/10/2016 13:00,382,12.92833,26.47501,35.54999,14.44833,13.29999,12.29999,13.30846,,
6/10/2016 14:00,383,12.875,26.49667,35.5,15.22667,13.27167,12.29999,13.29419,,
6/10/2016 15:00,384,12.875,26.42501,35.47834,15.97333,13.20001,12.29999,13.2816,,
6/10/2016 16:00,385,12.86834,26.40334,35.52167,16.72333,13.20334,12.29999,13.28412,,
6/10/2016 17:00,386,12.80666,26.39668,35.52499,17.20667,13.29999,12.29999,13.29167,,
6/10/2016 18:00,387,12.79666,26.34668,35.47834,17.27167,13.29999,12.29999,13.32273,,
6/10/2016 19:00,388,12.8,26.36835,35.57166,17.14332,13.35334,12.29999,13.16576,,
6/10/2016 20:00,389,12.80333,26.28501,35.47501,16.94334,13.40001,12.29999,13.0709,,
6/10/2016 21:00,390,12.77167,26.30002,35.5,16.66499,13.47833,12.29999,13.00207,,
6/10/2016 22:00,391,12.875,26.32168,35.5,16.33333,13.50333,12.29999,12.9601,,
6/10/2016 23:00,392,12.82834,26.27499,35.475,15.80832,13.59999,12.29999,12.92652,,
6/11/2016 0:00,393,12.8,26.29999,35.49666,15.33667,13.60333,12.29999,12.89546,,
6/11/2016 1:00,394,12.85,26.275,35.50333,14.93667,13.70001,12.29999,12.86692,,
6/11/2016 2:00,395,12.85,26.25334,35.47167,14.54001,13.70001,12.29999,12.84258,,
6/11/2016 3:00,396,12.87167,26.31835,35.47833,14.265,13.70001,12.29999,12.82411,,
6/11/2016 4:00,397,12.82833,26.33168,35.52499,14.01834,13.64666,12.29999,12.80228,,
6/11/2016 5:00,398,12.84999,26.32167,35.52833,13.84333,13.59999,12.32834,12.78885,,
6/11/2016 6:00,399,12.875,26.34667,35.52501,13.67166,13.575,12.40001,12.77794,,
6/11/2016 7:00,400,12.90001,26.20333,35.57166,13.54667,13.52167,12.40001,12.8006,,
6/11/2016 8:00,401,12.875,26.35334,35.47834,13.42167,13.5,12.40001,12.99032,,
6/11/2016 9:00,402,12.875,26.29999,35.57166,13.42833,13.42167,12.40001,13.02137,,
6/11/2016 10:00,403,12.81833,26.37501,35.54999,13.63501,13.40001,12.40001,13.26397,,
6/11/2016 11:00,404,12.80333,26.35,35.5,13.85667,13.34666,12.40001,13.38653,,
6/11/2016 12:00,405,12.825,26.37502,35.55333,14.05666,13.29999,12.40001,13.33113,,
6/11/2016 13:00,406,12.82166,26.34668,35.54333,14.25333,13.29999,12.40001,13.13386,,
6/11/2016 14:00,407,12.78166,26.29666,35.52832,14.29999,13.29999,12.40001,13.01046,,
6/11/2016 15:00,408,12.79666,26.33168,35.54999,14.29666,13.24667,12.40001,12.9836,,
6/11/2016 16:00,409,12.80333,26.39668,35.55333,14.20001,13.20001,12.40001,12.97772,,
6/11/2016 17:00,410,12.87167,26.35001,35.52501,14.20001,13.20001,12.40001,13.03061,,
6/11/2016 18:00,411,12.82834,26.37502,35.52167,14.20001,13.20001,12.40001,12.92736,,
6/11/2016 19:00,412,12.85,26.35336,35.54999,14.20001,13.20001,12.40001,12.93911,,
6/11/2016 20:00,413,12.89667,26.42501,35.52833,14.20001,13.20001,12.40001,12.87112,,
6/11/2016 21:00,414,12.82499,26.40001,35.52167,14.20001,13.20001,12.39667,12.809,,
6/11/2016 22:00,415,12.85334,26.40001,35.52499,14.14666,13.20001,12.32834,12.78801,,
6/11/2016 23:00,416,12.84666,26.425,35.5,13.96501,13.20001,12.34666,12.76787,,
6/12/2016 0:00,417,12.85333,26.40001,35.52833,13.69,13.20001,12.325,12.76031,,
6/12/2016 1:00,418,12.90001,26.475,35.52167,13.39,13.20001,12.29999,12.75191,,
6/12/2016 2:00,419,12.90001,26.42834,35.52833,13.14333,13.20001,12.29999,12.74688,,
6/12/2016 3:00,420,12.875,26.49667,35.54667,13,13.20001,12.29999,12.74688,,
6/12/2016 4:00,421,12.90001,26.42834,35.52499,12.97167,13.17166,12.29999,12.7452,,
6/12/2016 5:00,422,12.90001,26.47501,35.54999,12.90001,13.09999,12.29999,12.74436,,
6/12/2016 6:00,423,12.87167,26.5,35.54999,12.90001,13.09999,12.29999,12.74016,,
6/12/2016 7:00,424,12.85334,26.5,35.55333,12.82166,13.04667,12.29999,12.73849,,
6/12/2016 8:00,425,12.875,26.47834,35.57499,12.79999,13,12.29999,12.79473,,
6/12/2016 9:00,426,12.90001,26.50001,35.54667,12.85334,13,12.29999,13.04908,,
6/12/2016 10:00,427,12.875,26.525,35.54999,12.98166,12.94667,12.29999,13.21948,,
6/12/2016 11:00,428,12.90001,26.525,35.55333,13.15667,12.90001,12.29999,13.44613,,
6/12/2016 12:00,429,12.875,26.64999,35.55,13.38167,12.90001,12.29999,13.43941,,
6/12/2016 13:00,430,12.8,26.62166,35.55,13.66333,12.87166,12.29999,13.41339,,
6/12/2016 14:00,431,12.86833,26.54999,35.54667,14.09166,12.79999,12.29999,13.39241,,
6/12/2016 15:00,432,12.70667,26.525,35.47501,14.64834,12.79999,12.29999,13.37562,,
6/12/2016 16:00,433,12.76834,26.52166,35.54999,15.34833,12.80333,12.29999,13.35127,,
6/12/2016 17:00,434,12.775,26.475,35.475,15.95999,12.90001,12.29999,13.33952,,
6/12/2016 18:00,435,12.72501,26.42501,35.55333,16.20667,12.90334,12.29999,13.32861,,
6/12/2016 19:00,436,12.75,26.45001,35.55,16.29999,13,12.29999,13.15736,,
6/12/2016 20:00,437,12.70001,26.40001,35.55,16.29666,13.00333,12.27167,13.05915,,
6/12/2016 21:00,438,12.75,26.47833,35.57166,16.09,13.09999,12.20001,13.00962,,
6/12/2016 22:00,439,12.72833,26.45001,35.52833,15.76499,13.15334,12.20001,12.97437,,
6/12/2016 23:00,440,12.77499,26.5,35.57166,15.49001,13.20001,12.20001,12.94247,,
6/13/2016 0:00,441,12.775,26.5,35.52499,15.19,13.27833,12.22833,12.91057,,
6/13/2016 1:00,442,12.85,26.52499,35.54999,14.86499,13.29999,12.275,12.88623,,
6/13/2016 2:00,443,12.875,26.50333,35.52499,14.53667,13.29999,12.27499,12.86188,,
6/13/2016 3:00,444,12.87834,26.54666,35.57832,14.13667,13.29999,12.29999,12.8367,,
6/13/2016 4:00,445,12.87167,26.57499,35.52501,13.73666,13.29999,12.29999,12.81907,,
6/13/2016 5:00,446,12.875,26.54999,35.54667,13.33667,13.29999,12.29999,12.80816,,
6/13/2016 6:00,447,12.84666,26.60332,35.525,13.01501,13.29999,12.29999,12.78717,,
6/13/2016 7:00,448,12.78168,26.59999,35.54665,12.74334,13.29999,12.29999,12.81571,,
6/13/2016 8:00,449,12.90001,26.62832,35.50333,12.52167,13.22167,12.29999,12.87867,,
6/13/2016 9:00,450,12.875,26.72498,35.57832,12.52833,13.19667,12.29999,13.44697,,
6/13/2016 10:00,451,12.90001,26.62498,35.52167,12.68167,13.09999,12.29999,13.42011,,
6/13/2016 11:00,452,12.90001,26.67165,35.57165,12.95999,13.09666,12.29999,13.39073,,
6/13/2016 12:00,453,12.825,26.62499,35.55665,13.26334,13,12.29999,13.38233,,
6/13/2016 13:00,454,12.84666,26.62165,35.52501,13.74167,13,12.29999,13.37478,,
6/13/2016 14:00,455,12.74667,26.55332,35.52167,14.21667,12.97167,12.29999,13.36806,,
6/13/2016 15:00,456,12.70001,26.55,35.5,14.85167,12.90001,12.29999,13.35547,,
6/13/2016 16:00,457,12.725,26.54999,35.54999,15.48499,12.90001,12.29999,13.35799,,
6/13/2016 17:00,458,12.70001,26.49667,35.52833,15.685,12.97833,12.29999,13.35799,,
6/13/2016 18:00,459,12.70001,26.44668,35.54667,15.90001,13,12.29999,13.28916,,
6/13/2016 19:00,460,12.70001,26.475,35.51833,15.89667,13.00333,12.29999,13.07258,,
6/13/2016 20:00,461,12.70667,26.50333,35.43167,15.63333,13.09999,12.29999,13.00627,,
6/13/2016 21:00,462,12.875,26.52499,35.5,15.13667,13.10333,12.29999,12.96597,,
6/13/2016 22:00,463,12.8,26.5,35.47501,14.73666,13.20001,12.29999,12.94583,,
6/13/2016 23:00,464,12.84666,26.54999,35.52166,14.39,13.20001,12.29999,12.91309,,
6/14/2016 0:00,465,12.80334,26.52499,35.47833,14.03667,13.20001,12.29999,12.89378,,
6/14/2016 1:00,466,12.90001,26.55332,35.5,13.69,13.20001,12.29999,12.8686,,
6/14/2016 2:00,467,12.84667,26.57499,35.45001,13.31167,13.20001,12.29999,12.84593,,
6/14/2016 3:00,468,12.85001,26.59999,35.525,12.93666,13.20001,12.29999,12.82159,,
6/14/2016 4:00,469,12.85334,26.54999,35.475,12.53667,13.20001,12.29999,12.80228,,
6/14/2016 5:00,470,12.875,26.62498,35.45001,12.13667,13.14666,12.29999,12.78633,,
6/14/2016 6:00,471,12.90001,26.59999,35.5,11.815,13.09999,12.29999,12.76199,,
6/14/2016 7:00,472,12.90001,26.57166,35.50334,11.465,13.02167,12.29999,12.78801,,
6/14/2016 8:00,473,12.87167,26.58165,35.52167,11.22167,12.99667,12.29999,12.92148,,
6/14/2016 9:00,474,12.85,26.64998,35.47167,11.25666,12.89667,12.29999,13.49566,,
6/14/2016 10:00,475,12.75,26.67165,35.48167,11.56667,12.79999,12.29999,13.44529,,
6/14/2016 11:00,476,12.8,26.59999,35.51833,12.09167,12.72167,12.29999,13.38485,,
6/14/2016 12:00,477,12.75,26.60332,35.39668,12.72333,12.67166,12.29999,13.37394,,
6/14/2016 13:00,478,12.77499,26.62165,35.43167,13.42334,12.59999,12.29999,13.37646,,
6/14/2016 14:00,479,12.74667,26.59999,35.5,14.01667,12.59999,12.29999,13.405,,
6/14/2016 15:00,480,12.70001,26.52167,35.5,14.435,12.59999,12.29999,13.38485,,
6/14/2016 16:00,481,12.72834,26.50333,35.45001,14.70667,12.59999,12.27167,13.37982,,
6/14/2016 17:00,482,12.74334,26.54333,35.49666,14.82834,12.59999,12.20001,13.20941,,
6/14/2016 18:00,483,12.72833,26.47833,35.45333,14.90001,12.65334,12.20001,13.28244,,
6/14/2016 19:00,484,12.7,26.45001,35.37501,14.95333,12.70001,12.20001,13.0986,,
6/14/2016 20:00,485,12.75,26.49667,35.45001,14.91834,12.70334,12.20001,13.05411,,
6/14/2016 21:00,486,12.70001,26.47833,35.45001,14.74667,12.79999,12.20001,13.01382,,
6/14/2016 22:00,487,12.72833,26.5,35.42501,14.565,12.79999,12.20001,12.9836,,
6/14/2016 23:00,488,12.74667,26.49667,35.46834,14.29333,12.82834,12.20001,12.95926,,
6/15/2016 0:00,489,12.725,26.47833,35.35335,14.065,12.90001,12.20001,12.93743,,
6/15/2016 1:00,490,12.78167,26.5,35.40335,13.84333,12.90001,12.20001,12.90721,,
6/15/2016 2:00,491,12.82167,26.5,35.42167,13.565,12.90001,12.20001,12.87951,,
6/15/2016 3:00,492,12.85,26.57499,35.45,13.29333,12.90001,12.20001,12.85433,,
6/15/2016 4:00,493,12.85334,26.54999,35.42834,13.03667,12.90001,12.20001,12.82914,,
6/15/2016 5:00,494,12.825,26.525,35.44667,12.71833,12.90001,12.20001,12.8006,,
6/15/2016 6:00,495,12.84334,26.54999,35.42834,12.43666,12.90001,12.20001,12.77878,,
6/15/2016 7:00,496,12.80333,26.55332,35.425,12.11833,12.84666,12.20001,12.84258,,
6/15/2016 8:00,497,12.85333,26.55,35.36836,11.92167,12.79999,12.20001,13.07342,,
6/15/2016 9:00,498,12.74334,26.525,35.43167,12.00666,12.77167,12.20001,13.48559,,
6/15/2016 10:00,499,12.77833,26.54666,35.47501,12.235,12.70001,12.20001,13.43018,,
6/15/2016 11:00,500,12.79666,26.5,35.36835,12.56334,12.69667,12.20001,13.40332,,
6/15/2016 12:00,501,12.75,26.52499,35.43167,13.045,12.59999,12.20001,13.39241,,
6/15/2016 13:00,502,12.67167,26.47501,35.39334,13.67334,12.59999,12.20001,13.38569,,
6/15/2016 14:00,503,12.625,26.47167,35.37835,14.43,12.59999,12.20001,13.3689,,
6/15/2016 15:00,504,12.59999,26.40001,35.35001,15.49,12.59999,12.20001,13.33952,,
6/15/2016 16:00,505,12.59,26.35001,35.425,16.54499,12.59999,12.19667,13.33113,,
6/15/2016 17:00,506,12.45999,26.34334,35.35001,16.79999,12.62834,12.1,13.3177,,
6/15/2016 18:00,507,12.57499,26.22165,35.34669,16.74667,12.70001,12.1,13.31266,,
6/15/2016 19:00,508,12.59999,26.12499,35.42501,16.59333,12.77833,12.1,13.17751,,
6/15/2016 20:00,509,12.54999,26.09999,35.35001,16.39,12.85334,12.1,13.09608,,
6/15/2016 21:00,510,12.62834,26.09665,35.32502,16.03667,12.95333,12.1,13.03648,,
6/15/2016 22:00,511,12.70001,26.02833,35.30334,15.63333,13.00333,12.1,13.01466,,
6/15/2016 23:00,512,12.69667,26.07499,35.32169,15.215,13.09999,12.1,13.00039,,
6/16/2016 0:00,513,12.625,26.04666,35.35003,14.89,13.09999,12.1,12.97353,,
6/16/2016 1:00,514,12.59999,26.00333,35.25,14.61833,13.15334,12.1,12.93239,,
6/16/2016 2:00,515,12.65,26.02167,35.32836,14.33667,13.20001,12.1,12.88706,,
6/16/2016 3:00,516,12.65334,26.01833,35.31835,13.98667,13.20001,12.17834,12.85265,,
6/16/2016 4:00,517,12.64667,25.95667,35.27834,13.56167,13.20001,12.20001,12.82159,,
6/16/2016 5:00,518,12.67834,25.975,35.27169,13.215,13.17166,12.20001,12.78801,,
6/16/2016 6:00,519,12.675,25.95,35.27836,12.83667,13.09999,12.20001,12.76115,,
6/16/2016 7:00,520,12.65001,25.95001,35.27502,12.49001,13.09999,12.20001,12.76283,,
6/16/2016 8:00,521,12.65001,25.92167,35.30002,12.14,13.04667,12.20001,12.90385,,
6/16/2016 9:00,522,12.625,25.95334,35.32503,12,13,12.20001,13.55442,,
6/16/2016 10:00,523,12.64666,25.99334,35.32499,12.11001,12.94667,12.20001,13.49314,,
6/16/2016 11:00,524,12.59999,25.83167,35.30002,12.41,12.87166,12.20001,13.46208,,
6/16/2016 12:00,525,12.54667,25.86835,35.24664,12.79167,12.79999,12.20001,13.46124,,
6/16/2016 13:00,526,12.44667,25.87502,35.22834,13.42667,12.74667,12.20001,13.45033,,
6/16/2016 14:00,527,12.37166,25.77835,35.275,14.14834,12.70001,12.20001,13.4369,,
6/16/2016 15:00,528,12.35,25.77168,35.27166,15.03333,12.70001,12.20001,13.40416,,
6/16/2016 16:00,529,12.275,25.74332,35.25,16.00499,12.70001,12.20001,13.38653,,
6/16/2016 17:00,530,12.24999,25.61833,35.27836,16.58166,12.70001,12.20001,13.37898,,
6/16/2016 18:00,531,12.3,25.50666,35.19665,16.61832,12.75333,12.20001,13.37982,,
6/16/2016 19:00,532,12.22166,25.48,35.19998,16.44334,12.80333,12.20001,13.17247,,
6/16/2016 20:00,533,12.22833,25.31668,35.19665,16.16499,12.90334,12.20001,13.09608,,
6/16/2016 21:00,534,12.30333,25.39668,35.14999,15.80832,13,12.20001,13.03648,,
6/16/2016 22:00,535,12.32166,25.37169,35.17833,15.28,13.02833,12.20001,12.99283,,
6/16/2016 23:00,536,12.35,25.42834,35.19665,14.73666,13.09999,12.20001,12.96513,,
6/17/2016 0:00,537,12.37834,25.42501,35.10332,14.33667,13.09999,12.20001,12.93491,,
6/17/2016 1:00,538,12.42834,25.42501,35.17497,13.90834,13.09999,12.20001,12.90385,,
6/17/2016 2:00,539,12.39666,25.42501,35.17165,13.38333,13.09999,12.20001,12.8686,,
6/17/2016 3:00,540,12.37166,25.42834,35.17498,12.90834,13.09999,12.20001,12.84174,,
6/17/2016 4:00,541,12.40334,25.475,35.15332,12.43666,13.09999,12.20001,12.81571,,
6/17/2016 5:00,542,12.42166,25.5,35.14665,12.03667,13.09666,12.20001,12.78465,,
6/17/2016 6:00,543,12.34999,25.52833,35.12832,11.63667,13,12.20001,12.75779,,
6/17/2016 7:00,544,12.37834,25.57166,35.14665,11.265,12.94667,12.20001,12.76199,,
6/17/2016 8:00,545,12.40001,25.50666,35.17831,10.99334,12.87166,12.20001,12.90385,,
6/17/2016 9:00,546,12.375,25.61499,35.14997,10.95667,12.77167,12.20001,13.55694,,
6/17/2016 10:00,547,12.34666,25.55998,35.17499,11.185,12.70001,12.20001,13.45453,,
6/17/2016 11:00,548,12.29999,25.61832,35.17165,11.56334,12.62166,12.20001,13.42347,,
6/17/2016 12:00,549,12.24333,25.62499,35.15331,12.07333,12.54667,12.20001,13.40332,,
6/17/2016 13:00,550,12.17501,25.59999,35.17164,12.83,12.5,12.20001,13.38821,,
6/17/2016 14:00,551,12.15,25.525,35.125,13.78333,12.44667,12.20001,13.36219,,
6/17/2016 15:00,552,12.1,25.44668,35.125,14.81501,12.40001,12.20001,13.33533,,
6/17/2016 16:00,553,12.1,25.37502,35.12165,16.00166,12.40001,12.175,13.31938,,
6/17/2016 17:00,554,12.1,25.39668,35.07832,16.53165,12.47833,12.14666,13.31602,,
6/17/2016 18:00,555,12.04668,25.325,35.12166,16.59999,12.50333,12.1,13.32189,,
6/17/2016 19:00,556,12,25.19001,35.08165,16.54667,12.59999,12.1,13.14477,,
6/17/2016 20:00,557,12,25.21002,35.14665,16.39,12.67834,12.1,13.08433,,
6/17/2016 21:00,558,12.02499,25.25001,35.12831,16.115,12.75333,12.1,13.03648,,
